Ps,Fd,Wv,Wn,Wd1,Tv,actuator_damping,actuator_force,angular_disp,current,load_flow,load_pressure,orifice_flow,spool_physical_disp,fault
210000000,8,945,227,629,0.5,3585.154418,-118.1924699,0.2635389825,-0.3944009318,-5.62E-05,1696165.337,-5.31E-05,-1.58E-05,yes
210000000,8,945,227,629,0.5,2904.822517,-131.2937035,0.2159867605,-0.440257872,-4.47E-05,1356912.335,-5.93E-05,-1.76E-05,yes
210000000,8,945,227,629,0.5,4082.35656,-139.1901465,0.1635905441,-0.4773029572,-6.18E-05,1929142.081,-6.50E-05,-1.92E-05,yes
210000000,8,945,227,629,0.5,5481.04182,-148.4248324,0.1075152838,-0.503997405,-8.16E-05,2608912.42,-6.83E-05,-2.01E-05,yes
210000000,8,945,227,629,0.5,7946.496562,-150.8616334,0.04901979641,-0.5182251552,-0.000116434688,3813911.413,-7.04E-05,-2.07E-05,yes
210000000,8,945,227,629,0.5,5941.753538,-148.5017661,-0.01057407521,-0.5208931059,-8.57E-05,2834271.904,-7.11E-05,-2.09E-05,yes
210000000,8,945,227,629,0.5,3758.967414,-146.9137832,-0.06993220259,-0.5116955629,-5.34E-05,1767149.526,-6.95E-05,-2.05E-05,yes
210000000,8,945,227,629,0.5,-782.1380841,-142.3922807,-0.1277029506,-0.4938566355,1.09E-05,-452314.2685,-6.68E-05,-1.98E-05,yes
210000000,8,945,227,629,0.5,1699.874087,-133.7144359,-0.1826120061,-0.4651934063,-2.34E-05,766222.9214,-6.26E-05,-1.86E-05,yes
210000000,8,945,227,629,0.5,5409.593517,-123.0548005,-0.2334164523,-0.4272287395,-7.33E-05,2586369.235,-5.75E-05,-1.71E-05,yes
210000000,8,945,227,629,0.5,8724.574411,-106.4217477,-0.2790015564,-0.3764224567,-0.0001165557523,4216317.35,-5.07E-05,-1.51E-05,yes
210000000,8,945,227,629,0.5,4304.274616,-92.30034486,-0.3183129471,-0.3175963136,-5.67E-05,2060652.774,-4.23E-05,-1.26E-05,yes
210000000,8,945,227,629,0.5,-1577.378565,-69.41415983,-0.3504689568,-0.2521691281,2.05E-05,-805671.5874,-3.34E-05,-1.01E-05,yes
210000000,8,945,227,629,0.5,-8571.69488,-51.10611272,-0.3747430979,-0.183759594,0.0001096747689,-4218591.484,-2.37E-05,-7.36E-06,yes
210000000,8,945,227,629,0.5,-5237.312561,-31.19266823,-0.390610316,-0.1109222429,6.61E-05,-2577546.59,-1.35E-05,-4.45E-06,yes
210000000,8,945,227,629,0.5,5191.997314,-10.52303025,-0.397715002,-0.03439060077,-6.46E-05,2534967.849,-3.11E-06,-1.37E-06,yes
210000000,8,945,227,629,0.5,10684.36136,13.07424152,-0.396031233,0.06750558452,-0.0001311641719,5233579.061,7.48E-06,2.67E-06,yes
210000000,8,945,227,629,0.5,1982.181115,34.99732409,-0.3852373801,0.1440573417,-2.40E-05,986877.9056,1.79E-05,5.74E-06,yes
210000000,8,945,227,629,0.5,-11003.14936,55.65639603,-0.3658318787,0.2181084078,0.0001315230251,-5355916.322,2.83E-05,8.69E-06,yes
210000000,8,945,227,629,0.5,-16678.08051,72.57947671,-0.3382048241,0.2838467358,0.000196767657,-8124022.034,3.79E-05,1.13E-05,yes
210000000,8,945,227,629,0.5,-17236.01828,86.81517701,-0.3029825611,0.3407778736,0.0002007431417,-8390021.088,4.62E-05,1.36E-05,yes
210000000,8,945,227,629,0.5,-5500.545832,101.5313137,-0.260982359,0.3920268868,6.33E-05,-2641396.535,5.35E-05,1.57E-05,yes
210000000,8,945,227,629,0.5,1383.701342,113.4994359,-0.2131336831,0.4367436078,-1.57E-05,732485.7036,5.91E-05,1.75E-05,yes
210000000,8,945,227,629,0.5,1837.915524,128.5180427,-0.1605321427,0.4783285989,-2.06E-05,962051.6469,6.45E-05,1.92E-05,yes
210000000,8,945,227,629,0.5,-5881.992656,135.0855591,-0.104296864,0.5078327998,6.52E-05,-2811598.384,6.82E-05,2.03E-05,yes
210000000,8,945,227,629,0.5,-42259.77019,136.5135742,-0.04569709524,0.5223252845,0.0004625379934,-20608246.88,7.10E-05,2.09E-05,yes
210000000,8,945,227,629,0.5,-22192.08298,134.5591918,0.01394603377,0.5202403678,0.0002400032678,-10791352.15,7.36E-05,2.08E-05,yes
210000000,8,945,227,629,0.5,6748.118174,117.8042187,0.07334762169,0.4918068384,-7.21E-05,3359061.836,6.80E-05,1.97E-05,yes
210000000,8,945,227,629,0.5,105390.9791,128.6062387,0.1308829893,0.4837601645,-0.00111327732,51624063.3,6.47E-05,1.94E-05,yes
210000000,8,945,227,629,0.5,470817.1562,125.1033141,0.1855271531,0.4697651114,-0.004916221033,230402279.6,5.49E-05,1.88E-05,yes
210000000,8,945,227,629,0.5,251995.2257,140.0616061,0.2358250786,0.4886884816,-0.00260140526,123353858.8,-2.05E-05,1.96E-05,yes
210000000,8,945,227,629,0.5,-191295.992,-153.1025018,0.006316601858,10,0.001952604283,-93663940.54,8.87E-04,4.00E-04,yes
210000000,8,945,227,629,0.5,-351532.0565,-2213.771004,0.3918377334,0.4486389946,0.00354830382,-173065473.3,8.11E-05,2.00E-05,yes
210000000,8,945,227,629,0.5,-196584.1093,182.3282056,0.3885201462,0.04883223887,0.001962480681,-96086977.04,6.91E-06,1.97E-06,yes
210000000,8,945,227,629,0.5,95199.41931,38.26134765,0.3954000774,0.05853185855,-0.0009400367781,46593777.23,7.59E-06,2.31E-06,yes
210000000,8,945,227,629,0.5,226601.6104,-16.79081633,0.4016990571,0.04418669621,-0.002213494344,110853629.9,3.95E-06,1.78E-06,yes
210000000,8,945,227,629,0.5,224351.8912,-11.17032958,0.4035849723,-0.01541237355,-0.002168204565,109755734.3,-9.96E-07,-5.75E-07,yes
210000000,8,945,227,629,0.5,-2829.355478,-1.299682044,0.3985015465,-0.07180850096,2.71E-05,-1384860.646,-1.03E-05,-2.91E-06,yes
210000000,8,945,227,629,0.5,-161536.3937,-32.51399036,0.3858155251,-0.1290343267,0.001528612911,-79045453.86,-1.60E-05,-5.14E-06,yes
210000000,8,945,227,629,0.5,-152649.795,-85.86624372,0.3654212669,-0.2254653813,0.001429627404,-74723904.71,-2.32E-05,-9.00E-06,yes
210000000,8,945,227,629,0.5,12334.38893,-118.7898294,0.3373228978,-0.3637642365,-0.0001143378275,5976320.497,-3.89E-05,-1.45E-05,yes
210000000,8,945,227,629,0.5,1552616.313,-120.2641087,0.3013832639,-0.4332042448,-0.01424712792,759538184.5,-5.89E-05,-1.73E-05,yes
210000000,8,945,227,629,0.5,4716263.382,-83.57814269,0.2583567966,-0.3894863004,-0.04284463268,2307328671,-1.12E-04,-1.56E-05,yes
220000000,8,945,227,629,0.5,0,0,0,0,0,0,0.00E+00,0.00E+00,no
220000000,8,945,227,629,0.5,698.810755,148.0260577,0.05767262235,0.5177774994,7.14E-05,414303.7244,7.14E-05,2.07E-05,no
220000000,8,945,227,629,0.5,586.6285594,129.0335344,0.1169501813,0.496332519,6.00E-05,350128.2259,6.84E-05,1.99E-05,no
220000000,8,945,227,629,0.5,637.1108136,119.4578408,0.1729988516,0.4659845317,6.51E-05,370141.2204,6.43E-05,1.87E-05,no
220000000,8,945,227,629,0.5,570.8262076,107.7433274,0.2248863683,0.4265455105,5.83E-05,331981.1815,5.86E-05,1.71E-05,no
220000000,8,945,227,629,0.5,518.278261,92.99277962,0.2715733454,0.3787067513,5.30E-05,299056.2821,5.19E-05,1.52E-05,no
220000000,8,945,227,629,0.5,439.4750654,77.47375991,0.312081542,0.3230342406,4.49E-05,252910.3842,4.37E-05,1.29E-05,no
220000000,8,945,227,629,0.5,352.8665952,58.12889235,0.3455386082,0.2605245134,3.61E-05,201074.1133,3.52E-05,1.04E-05,no
220000000,8,945,227,629,0.5,340.1839457,38.31484227,0.3712128743,0.1926243458,3.48E-05,185175.5323,2.56E-05,7.73E-06,no
220000000,8,945,227,629,0.5,153.3389117,17.71408815,0.3885382991,0.1207249458,1.57E-05,83685.42068,1.54E-05,4.85E-06,no
220000000,8,945,227,629,0.5,93.01563692,-4.615114629,0.3971339788,0.04627536216,9.51E-06,43248.78781,5.17E-06,1.95E-06,no
220000000,8,945,227,629,0.5,-30.293638,-24.09888467,0.396952781,-0.05323957655,-3.10E-06,-26610.82322,-5.71E-06,-2.11E-06,no
220000000,8,945,227,629,0.5,-148.9488032,-46.16141471,0.3876500798,-0.1279156443,-1.52E-05,-95455.09685,-1.63E-05,-5.11E-06,no
220000000,8,945,227,629,0.5,-229.4564644,-66.8705861,0.3696630807,-0.1991999804,-2.35E-05,-144974.0952,-2.63E-05,-7.95E-06,no
220000000,8,945,227,629,0.5,-342.6287148,-85.56641857,0.3433939984,-0.2663762896,-3.50E-05,-209488.8128,-3.59E-05,-1.06E-05,no
220000000,8,945,227,629,0.5,-428.5024118,-103.079359,0.3094238866,-0.3279417042,-4.38E-05,-260069.3595,-4.46E-05,-1.31E-05,no
220000000,8,945,227,629,0.5,-503.5185001,-118.0260237,0.2685106455,-0.3824307203,-5.15E-05,-304082.448,-5.23E-05,-1.53E-05,no
220000000,8,945,227,629,0.5,-567.0124027,-130.6098683,0.2215704022,-0.4286486346,-5.79E-05,-341302.4809,-5.88E-05,-1.71E-05,no
220000000,8,945,227,629,0.5,-611.9477782,-140.7976101,0.1696559562,-0.4655638658,-6.25E-05,-368270.7379,-6.40E-05,-1.86E-05,no
220000000,8,945,227,629,0.5,-640.4399739,-147.0471672,0.1139324027,-0.4922779955,-6.55E-05,-385267.6816,-6.78E-05,-1.97E-05,no
220000000,8,945,227,629,0.5,-681.3350873,-150.9965751,0.05565076532,-0.5081868539,-6.96E-05,-407207.2713,-7.01E-05,-2.03E-05,no
220000000,8,945,227,629,0.5,-690.1466189,-151.461423,-0.003880233878,-0.5129555811,-7.05E-05,-411745.6174,-7.09E-05,-2.05E-05,no
220000000,8,945,227,629,0.5,-682.4029172,-148.9545379,-0.06332370819,-0.5065476691,-6.97E-05,-406730.6532,-6.99E-05,-2.03E-05,no
220000000,8,945,227,629,0.5,-660.5881164,-142.9095095,-0.1213448963,-0.4889906496,-6.75E-05,-393100.5998,-6.74E-05,-1.96E-05,no
220000000,8,945,227,629,0.5,-621.829015,-134.3098359,-0.1766406814,-0.4607045833,-6.36E-05,-369930.9447,-6.34E-05,-1.84E-05,no
220000000,8,945,227,629,0.5,-573.19375,-122.1929227,-0.227969288,-0.4223809466,-5.86E-05,-340208.744,-5.80E-05,-1.69E-05,no
220000000,8,945,227,629,0.5,-508.1126355,-107.9753996,-0.2741779199,-0.3748437854,-5.19E-05,-301412.933,-5.13E-05,-1.50E-05,no
220000000,8,945,227,629,0.5,-436.1999722,-91.42680476,-0.3142288871,-0.3191573162,-4.46E-05,-258134.431,-4.34E-05,-1.28E-05,no
220000000,8,945,227,629,0.5,-351.8875742,-73.96563841,-0.3472225866,-0.2566338964,-3.60E-05,-208343.059,-3.43E-05,-1.02E-05,no
220000000,8,945,227,629,0.5,-255.5107593,-53.0846022,-0.3724183334,-0.1885443365,-2.61E-05,-150976.2042,-2.50E-05,-7.56E-06,no
220000000,8,945,227,629,0.5,-155.9057237,-32.22080459,-0.3892500528,-0.116565423,-1.59E-05,-92038.41891,-1.48E-05,-4.68E-06,no
220000000,8,945,227,629,0.5,-55.91722501,-10.87210408,-0.3973425178,-0.04198576753,-5.71E-06,-32675.79701,-4.34E-06,-1.71E-06,no
220000000,8,945,227,629,0.5,37.86323953,13.33367694,-0.3966622431,0.05696384468,3.87E-06,25047.4151,6.26E-06,2.26E-06,no
220000000,8,945,227,629,0.5,150.7300738,31.99490592,-0.3868530439,0.1320412659,1.54E-05,89395.78263,1.69E-05,5.26E-06,no
220000000,8,945,227,629,0.5,244.1525127,51.79893774,-0.368387926,0.2031076866,2.50E-05,144790.3378,2.69E-05,8.10E-06,no
220000000,8,945,227,629,0.5,350.2485964,69.45157158,-0.3416696514,0.2700569635,3.58E-05,205332.7632,3.64E-05,1.08E-05,no
220000000,8,945,227,629,0.5,413.6234115,88.14657699,-0.3072884786,0.3311446098,4.23E-05,245484.3388,4.51E-05,1.32E-05,no
220000000,8,945,227,629,0.5,515.1616193,100.9671473,-0.2660116144,0.3856425224,5.26E-05,301432.8604,5.30E-05,1.55E-05,no
220000000,8,945,227,629,0.5,566.549848,115.3034463,-0.2187635291,0.4309595607,5.79E-05,333587.7174,5.92E-05,1.72E-05,no
220000000,8,945,227,629,0.5,615.8582546,124.8377016,-0.1666038098,0.4673086418,6.29E-05,362375.7124,6.43E-05,1.87E-05,no
220000000,8,945,227,629,0.5,659.4048088,131.6044612,-0.1107030781,0.4934277132,6.74E-05,386990.8366,6.80E-05,1.97E-05,no
220000000,8,945,227,629,0.5,682.2621301,135.1542275,-0.05231644339,0.5087490461,6.97E-05,399910.1554,7.02E-05,2.03E-05,no
220000000,8,945,227,629,0.5,686.0908303,135.3986814,0.007245123147,0.5129204743,7.01E-05,401902.8922,7.08E-05,2.05E-05,no
220000000,8,945,227,629,0.5,682.9092197,132.3382971,0.06664412459,0.5058268346,6.98E-05,398849.0787,6.98E-05,2.02E-05,no
220000000,8,945,227,629,0.5,661.6724599,125.80991,0.1245465996,0.4876203598,6.76E-05,385265.3473,6.73E-05,1.95E-05,no
220000000,8,945,227,629,0.5,623.5370515,114.6364268,0.1796523211,0.4585969301,6.37E-05,361141.6234,6.36E-05,1.85E-05,no
220000000,8,945,227,629,0.5,569.0535904,105.5435181,0.2307232824,0.4199591762,5.82E-05,330037.7243,5.77E-05,1.68E-05,no
220000000,8,945,227,629,0.5,-2657.452595,91.06057281,0.2766130667,0.3718981689,5.14E-05,-1255573.396,5.09E-05,1.49E-05,yes
220000000,8,945,227,629,0.5,-3471.029844,74.47398696,0.3162908812,0.315797728,6.57E-05,-1661720.087,4.31E-05,1.26E-05,yes
220000000,8,945,227,629,0.5,-2919.975296,56.74798391,0.3488695625,0.2520795152,5.41E-05,-1400796.141,3.38E-05,1.00E-05,yes
220000000,8,945,227,629,0.5,444.6601539,35.51909116,0.373606722,0.183800868,-8.08E-06,234921.3528,2.44E-05,7.37E-06,yes
220000000,8,945,227,629,0.5,4328.856103,14.66142345,0.3899543472,0.1120583676,-7.71E-05,2125008.575,1.41E-05,4.50E-06,yes
220000000,8,945,227,629,0.5,2780.596978,-5.929948246,0.3975499328,0.03776232187,-4.86E-05,1357469.192,3.75E-06,1.54E-06,yes
220000000,8,945,227,629,0.5,-1138.136603,-26.09056985,0.396365445,-0.06156125915,1.95E-05,-569582.7655,-7.02E-06,-2.48E-06,yes
220000000,8,945,227,629,0.5,-10243.20063,-48.19809795,0.386059154,-0.1357873798,0.0001723218279,-5034930.886,-1.74E-05,-5.41E-06,yes
220000000,8,945,227,629,0.5,-1379.741411,-69.25288777,0.3671234984,-0.2075012117,2.28E-05,-708901.3204,-2.73E-05,-8.30E-06,yes
220000000,8,945,227,629,0.5,5907.486116,-90.76732884,0.3399747473,-0.2766555167,-9.58E-05,2845752.831,-3.73E-05,-1.11E-05,yes
220000000,8,945,227,629,0.5,5276.22074,-104.0542797,0.3051627389,-0.3348439948,-8.41E-05,2530414.119,-4.59E-05,-1.34E-05,yes
220000000,8,945,227,629,0.5,2835.390752,-117.3029406,0.263511197,-0.3853485909,-4.44E-05,1329788.558,-5.30E-05,-1.54E-05,yes
220000000,8,945,227,629,0.5,2075.524587,-131.2803567,0.2159676651,-0.4306046949,-3.20E-05,951195.8072,-5.93E-05,-1.72E-05,yes
220000000,8,945,227,629,0.5,3864.832595,-141.9292281,0.1635763074,-0.4673839644,-5.85E-05,1821381.295,-6.45E-05,-1.87E-05,yes
220000000,8,945,227,629,0.5,7491.521502,-148.4791203,0.1075038524,-0.4931838723,-0.0001115677228,3592486.488,-6.83E-05,-1.97E-05,yes
220000000,8,945,227,629,0.5,6765.787793,-150.7802994,0.04901022955,-0.5067315546,-9.91E-05,3236305.036,-7.06E-05,-2.03E-05,yes
220000000,8,945,227,629,0.5,4396.008927,-149.7169893,-0.01058639854,-0.508248104,-6.34E-05,2077442.24,-7.07E-05,-2.03E-05,yes
220000000,8,945,227,629,0.5,3461.873168,-147.9566803,-0.06992722186,-0.5010685734,-4.91E-05,1621289.867,-6.95E-05,-2.00E-05,yes
220000000,8,945,227,629,0.5,4508.354778,-143.9466961,-0.1276972313,-0.4834048893,-6.30E-05,2135229.003,-6.68E-05,-1.93E-05,yes
220000000,8,945,227,629,0.5,5482.340876,-133.4003608,-0.1826079101,-0.4548737246,-7.55E-05,2616898.491,-6.30E-05,-1.82E-05,yes
220000000,8,945,227,629,0.5,5330.637797,-120.6130056,-0.2334222375,-0.4151629911,-7.23E-05,2548935.808,-5.74E-05,-1.66E-05,yes
220000000,8,945,227,629,0.5,3516.481398,-105.8500968,-0.2789907945,-0.3665342115,-4.70E-05,1668606.312,-5.04E-05,-1.47E-05,yes
220000000,8,945,227,629,0.5,-222.5973681,-89.16081017,-0.3182903192,-0.3105093021,2.93E-06,-152523.5706,-4.24E-05,-1.24E-05,yes
220000000,8,945,227,629,0.5,1128.048658,-74.08158686,-0.3504404361,-0.2481750821,-1.46E-05,515639.4672,-3.33E-05,-9.90E-06,yes
220000000,8,945,227,629,0.5,3423.882112,-52.00224365,-0.3747207797,-0.180676379,-4.38E-05,1649647.685,-2.39E-05,-7.25E-06,yes
220000000,8,945,227,629,0.5,10472.66681,-31.23718828,-0.3905926819,-0.1082939241,-0.0001321366109,5108331.519,-1.34E-05,-4.26E-06,yes
220000000,8,945,227,629,0.5,7000.646966,-2.227066298,-0.3976923587,-0.03347054168,-8.71E-05,3423884.491,-3.04E-06,-1.31E-06,yes
220000000,8,945,227,629,0.5,-5575.291303,15.44638987,-0.3960136772,0.06700096576,6.84E-05,-2720080.682,7.90E-06,2.75E-06,yes
220000000,8,945,227,629,0.5,-30438.00479,34.73249671,-0.3852123068,0.1411024084,0.0003686831514,-14874399.36,1.82E-05,5.61E-06,yes
220000000,8,945,227,629,0.5,-62046.14191,52.70399852,-0.3657858571,0.209250483,0.0007416509594,-30329470.6,2.87E-05,8.35E-06,yes
220000000,8,945,227,629,0.5,-25923.57635,67.14469047,-0.3381388931,0.2680757159,0.0003058458301,-12649917.64,3.85E-05,1.07E-05,yes
220000000,8,945,227,629,0.5,63823.60478,81.7145118,-0.3028978912,0.3166754502,-0.000743335887,31264833.31,4.42E-05,1.26E-05,yes
220000000,8,945,227,629,0.5,85997.59479,106.3520302,-0.2609946215,0.3808553861,-0.0009889118636,42125218.6,4.83E-05,1.52E-05,yes
220000000,8,945,227,629,0.5,46438.75447,140.1287881,-0.2133766755,0.4700153929,-0.0005273378563,22788103.36,5.82E-05,1.88E-05,yes
220000000,8,945,227,629,0.5,-39763.23095,140.4802913,-0.1607152986,0.5226948539,0.0004459590895,-19384907.37,6.84E-05,2.09E-05,yes
220000000,8,945,227,629,0.5,-68590.70439,123.8505497,-0.1042402901,0.5223034624,0.0007598883457,-33496503.84,7.53E-05,2.09E-05,yes
220000000,8,945,227,629,0.5,-26092.528,107.5108256,-0.04540982078,0.4869896494,0.000285585688,-12712826.41,7.20E-05,1.95E-05,yes
220000000,8,945,227,629,0.5,22947.99885,121.5275766,0.01413648031,0.4768246798,-0.000248178358,11286461.07,6.76E-05,1.91E-05,yes
220000000,8,945,227,629,0.5,32955.72239,140.4732779,0.07322180626,0.4904191502,-0.0003522169755,16191876.55,6.59E-05,1.96E-05,yes
220000000,8,945,227,629,0.5,29138.59427,140.4688092,0.1307467817,0.4979845809,-0.0003077999312,14324394.85,6.62E-05,1.99E-05,yes
220000000,8,945,227,629,0.5,-7660.731272,123.6398935,0.1855113137,0.4723808312,8.00E-05,-3687422.397,6.28E-05,1.89E-05,yes
220000000,8,945,227,629,0.5,-32879.58267,106.1682526,0.2361189989,0.4286886132,0.0003394235706,-16033960.09,5.94E-05,1.71E-05,yes
220000000,8,945,227,629,0.5,-66433.19682,80.64417901,0.2814632959,0.3622143033,0.0006780996469,-32462109.9,5.13E-05,1.45E-05,yes
220000000,8,945,227,629,0.5,-113069.326,65.12982733,0.3203810683,0.2976951461,0.001141302233,-55285810.24,4.33E-05,1.19E-05,yes
220000000,8,945,227,629,0.5,-27586.94609,46.3519092,0.3520940791,0.228497271,0.0002753978891,-13473871.91,3.41E-05,9.13E-06,yes
220000000,8,945,227,629,0.5,512220.5131,24.04855557,0.3758913468,0.1581764077,-0.005057868255,250608885.4,2.13E-05,6.34E-06,yes
220000000,8,945,227,629,0.5,353794.1489,14.12465361,0.3911896347,0.1031563695,-0.003455939022,173096024.2,-4.82E-06,4.15E-06,yes
220000000,8,945,227,629,0.5,-213252.477,-702.208108,0.2377389264,10,0.002060936468,-104674503.5,6.53E-04,4.00E-04,yes
220000000,8,945,227,629,0.5,-429910.805,-3172.316738,0.4254445054,-0.2828728578,0.004111053499,-211880196.5,-2.77E-05,-1.13E-05,yes
220000000,8,945,227,629,0.5,-299223.8357,-189.2485138,0.3987925293,-0.2960702855,0.002831544075,-146483896.4,-7.79E-06,-1.20E-05,yes
220000000,8,945,227,629,0.5,171772.5922,-104.2185168,0.3778537684,-1.326671928,-0.001608720176,83986484.2,-1.07E-04,-5.30E-05,yes
220000000,8,945,227,629,0.5,1197249.621,125.1350981,0.3391692952,-0.4969722419,-0.01109831394,585799782.6,-8.05E-05,-1.98E-05,yes
220000000,8,945,227,629,0.5,2644708.879,20.34434963,0.3011408292,-0.2801519699,-0.02426839483,1293898837,-7.22E-05,-1.12E-05,yes
220000000,8,945,227,629,0.5,4734002.271,-4604.848642,-0.3674412074,10,-0.04300578063,2313795216,-3.12E-03,4.00E-04,yes
210000000,3,940,224,627,1.5,0,0,0,0,0,0,0.00E+00,0.00E+00,no
210000000,3,940,224,627,1.5,662.6207203,156.0230283,0.05765397137,0.5066848968,6.77E-05,400510.6402,6.77E-05,2.01E-05,no
210000000,3,940,224,627,1.5,-69.26536001,136.3746905,0.1169166007,0.5075321547,-7.08E-06,32832.35349,6.84E-05,2.03E-05,no
210000000,3,940,224,627,1.5,935.3762633,125.1624756,0.1729906983,0.4765691766,9.56E-05,518854.569,6.43E-05,1.91E-05,no
210000000,3,940,224,627,1.5,-95.62663636,113.3067484,0.2248913967,0.4353556822,-9.77E-06,8649.76129,5.85E-05,1.75E-05,no
210000000,3,940,224,627,1.5,889.8353759,98.05129594,0.2715786385,0.3869062454,9.09E-05,483310.5048,5.19E-05,1.55E-05,no
210000000,3,940,224,627,1.5,79.02616912,82.02796029,0.312095288,0.3291450708,8.08E-06,78793.60539,4.39E-05,1.32E-05,no
210000000,3,940,224,627,1.5,904.3035275,62.98211318,0.3455511752,0.2656618926,9.24E-05,473231.7225,3.52E-05,1.07E-05,no
210000000,3,940,224,627,1.5,35.13250066,43.54029315,0.371230942,0.1956570151,3.59E-06,38489.62515,2.55E-05,7.89E-06,no
210000000,3,940,224,627,1.5,307.6905863,21.84523563,0.3885554692,0.1223871483,3.14E-05,161221.0479,1.54E-05,4.96E-06,no
210000000,3,940,224,627,1.5,-21.81146237,1.359212119,0.3971526059,0.04599015492,-2.23E-06,-10005.99327,4.91E-06,1.91E-06,no
210000000,3,940,224,627,1.5,18.69584689,-17.61410279,0.3969563504,-0.05498563959,1.91E-06,529.229012,-5.76E-06,-2.16E-06,no
210000000,3,940,224,627,1.5,-173.8435224,-41.26470409,0.3876666098,-0.1315766063,-1.78E-05,-105238.8584,-1.62E-05,-5.20E-06,no
210000000,3,940,224,627,1.5,-210.7144765,-62.01097426,0.3696796938,-0.2045790104,-2.15E-05,-133427.3243,-2.63E-05,-8.12E-06,no
210000000,3,940,224,627,1.5,-276.2993438,-80.84284044,0.3434095363,-0.2733150532,-2.82E-05,-174727.096,-3.59E-05,-1.09E-05,no
210000000,3,940,224,627,1.5,-413.1541169,-98.06325579,0.3094374613,-0.3362095643,-4.22E-05,-250106.3467,-4.46E-05,-1.34E-05,no
210000000,3,940,224,627,1.5,-214.9071024,-113.0898686,0.2685216608,-0.3918665466,-2.20E-05,-160468.1854,-5.23E-05,-1.56E-05,no
210000000,3,940,224,627,1.5,-636.4949396,-125.7313454,0.2215791738,-0.4391120947,-6.50E-05,-372909.1414,-5.89E-05,-1.75E-05,no
210000000,3,940,224,627,1.5,-493.6174698,-135.5695123,0.16966023,-0.4765275596,-5.04E-05,-307821.4198,-6.40E-05,-1.90E-05,no
210000000,3,940,224,627,1.5,-684.7226641,-142.2602098,0.1139350955,-0.5039619808,-7.00E-05,-404590.4471,-6.79E-05,-2.02E-05,no
210000000,3,940,224,627,1.5,-612.6339674,-146.1371717,0.05564879118,-0.5199809814,-6.26E-05,-371218.7569,-7.01E-05,-2.08E-05,no
210000000,3,940,224,627,1.5,-804.863855,-146.5700342,-0.003885029069,-0.5248484449,-8.23E-05,-465476.4624,-7.08E-05,-2.10E-05,no
210000000,3,940,224,627,1.5,-628.8491983,-143.8539242,-0.06333307814,-0.5179900853,-6.43E-05,-378034.7957,-6.99E-05,-2.07E-05,no
210000000,3,940,224,627,1.5,-834.8650431,-137.8589776,-0.1213570425,-0.499994472,-8.53E-05,-475892.378,-6.74E-05,-2.00E-05,no
210000000,3,940,224,627,1.5,-586.9803099,-128.9470811,-0.1766575468,-0.4707624444,-6.00E-05,-350258.0191,-6.34E-05,-1.89E-05,no
210000000,3,940,224,627,1.5,-766.7173414,-117.0774696,-0.227988155,-0.4315433421,-7.84E-05,-432384.9369,-5.80E-05,-1.73E-05,no
210000000,3,940,224,627,1.5,-396.6613656,-102.8315537,-0.2742010765,-0.3825733113,-4.05E-05,-244370.3128,-5.13E-05,-1.53E-05,no
210000000,3,940,224,627,1.5,-554.608647,-86.13799211,-0.3142530842,-0.3256454913,-5.67E-05,-313476.8293,-4.35E-05,-1.31E-05,no
210000000,3,940,224,627,1.5,-307.6487671,-68.12751727,-0.3472499594,-0.2613492812,-3.14E-05,-183843.5834,-3.46E-05,-1.05E-05,no
210000000,3,940,224,627,1.5,-443.8486672,-48.02833095,-0.3724466485,-0.1917193577,-4.54E-05,-240644.324,-2.50E-05,-7.73E-06,no
210000000,3,940,224,627,1.5,-83.54643753,-27.15050847,-0.3892802306,-0.1178989152,-8.54E-06,-54157.01859,-1.48E-05,-4.78E-06,no
210000000,3,940,224,627,1.5,-296.8960693,-5.661865614,-0.3973726818,-0.04164127844,-3.03E-05,-148022.4731,-4.31E-06,-1.73E-06,no
210000000,3,940,224,627,1.5,251.8952302,15.31196748,-0.3966760307,0.05814511342,2.57E-05,130727.5918,6.18E-06,2.28E-06,no
210000000,3,940,224,627,1.5,-247.7550322,37.43010358,-0.3868816048,0.1356870934,-2.53E-05,-102898.6931,1.68E-05,5.37E-06,no
210000000,3,940,224,627,1.5,404.9904347,57.03455252,-0.3684179219,0.2087736113,4.14E-05,226039.6219,2.69E-05,8.29E-06,no
210000000,3,940,224,627,1.5,225.482156,76.46505819,-0.3416956244,0.2768293403,2.30E-05,147723.686,3.63E-05,1.10E-05,no
210000000,3,940,224,627,1.5,496.4973342,92.74528328,-0.3073139761,0.3396187563,5.07E-05,288279.1671,4.51E-05,1.35E-05,no
210000000,3,940,224,627,1.5,456.2766607,107.8715022,-0.2660337021,0.3947059243,4.66E-05,276002.0366,5.27E-05,1.58E-05,no
210000000,3,940,224,627,1.5,599.5706997,120.1789927,-0.218783468,0.4414849033,6.13E-05,352128.0296,5.92E-05,1.76E-05,no
210000000,3,940,224,627,1.5,560.382381,129.912174,-0.1666200525,0.4784685686,5.73E-05,337717.4926,6.43E-05,1.91E-05,no
210000000,3,940,224,627,1.5,689.2112508,136.5924837,-0.1107165243,0.5051287326,7.04E-05,404013.5688,6.80E-05,2.02E-05,no
210000000,3,940,224,627,1.5,653.4230615,140.1707093,-0.05232573761,0.5205781517,6.68E-05,388255.2695,7.02E-05,2.08E-05,no
